divpct,tfrac,moneyness,reference,escrowed,european_at_escrow,matched_q,escrow_miss,escrow_miss_pct
0.02,0.5,0.9,8.815749447453221,8.700375699508022,8.700375733806133,8.700384484624188,0.11537374794519906,1.3087230828517857
0.02,0.5,1.0,13.153346341898729,13.037956485697498,13.037956521401938,13.037991736864706,0.11538985620123121,0.8772661587543532
0.02,0.5,1.2,22.566412156781723,22.479854797945904,22.47985480787038,22.480162973412554,0.08655735883581883,0.38356721588906356
0.04,0.5,0.9,8.080023587021916,7.8286861430462436,7.828686174656099,7.849220654857577,0.2513374439756726,3.110602849964067
0.04,0.5,1.0,12.23069390550382,11.894652898533726,11.894652934434504,11.939253743893742,0.33604100697009365,2.747522009514726
0.04,0.5,1.2,21.690128757956003,20.928383671630982,20.928383684863327,21.071919188599736,0.7617450863250212,3.5119435888346717
0.08,0.5,0.9,7.015314176724534,6.2413651619126735,6.241365186883112,6.482244523795913,0.7739490148118602,11.032278744973027
0.08,0.5,1.0,11.104627610676403,9.764927416520997,9.764927451109344,10.229381765822819,1.3397001941554052,12.064341472084733
0.08,0.5,1.2,20.97541517322143,17.943802375068017,17.943802394597803,19.195364969274173,3.031612798153411,14.453171835300616
